,embed_dim,num_heads,ff_dim,num_layers,batch_size,num_iterations,test_partition
465,16.0,2.0,16.0,2.0,32.0,1.0,0.0
466,16.0,2.0,16.0,2.0,32.0,1.0,1.0
467,16.0,2.0,16.0,2.0,32.0,1.0,2.0
468,16.0,2.0,16.0,2.0,32.0,1.0,3.0
469,16.0,2.0,16.0,2.0,32.0,1.0,4.0
470,16.0,2.0,16.0,2.0,32.0,10.0,0.0
471,16.0,2.0,16.0,2.0,32.0,10.0,1.0
472,16.0,2.0,16.0,2.0,32.0,10.0,2.0
473,16.0,2.0,16.0,2.0,32.0,10.0,3.0
474,16.0,2.0,16.0,2.0,32.0,10.0,4.0
475,16.0,2.0,16.0,2.0,32.0,20.0,0.0
476,16.0,2.0,16.0,2.0,32.0,20.0,1.0
477,16.0,2.0,16.0,2.0,32.0,20.0,2.0
478,16.0,2.0,16.0,2.0,32.0,20.0,3.0
479,16.0,2.0,16.0,2.0,32.0,20.0,4.0
480,16.0,2.0,16.0,2.0,64.0,1.0,0.0
481,16.0,2.0,16.0,2.0,64.0,1.0,1.0
482,16.0,2.0,16.0,2.0,64.0,1.0,2.0
483,16.0,2.0,16.0,2.0,64.0,1.0,3.0
484,16.0,2.0,16.0,2.0,64.0,1.0,4.0
485,16.0,2.0,16.0,2.0,64.0,10.0,0.0
486,16.0,2.0,16.0,2.0,64.0,10.0,1.0
487,16.0,2.0,16.0,2.0,64.0,10.0,2.0
488,16.0,2.0,16.0,2.0,64.0,10.0,3.0
489,16.0,2.0,16.0,2.0,64.0,10.0,4.0
490,16.0,2.0,16.0,2.0,64.0,20.0,0.0
491,16.0,2.0,16.0,2.0,64.0,20.0,1.0
492,16.0,2.0,16.0,2.0,64.0,20.0,2.0
493,16.0,2.0,16.0,2.0,64.0,20.0,3.0
494,16.0,2.0,16.0,2.0,64.0,20.0,4.0
495,16.0,2.0,16.0,4.0,16.0,1.0,0.0
496,16.0,2.0,16.0,4.0,16.0,1.0,1.0
497,16.0,2.0,16.0,4.0,16.0,1.0,2.0
498,16.0,2.0,16.0,4.0,16.0,1.0,3.0
499,16.0,2.0,16.0,4.0,16.0,1.0,4.0
500,16.0,2.0,16.0,4.0,16.0,10.0,0.0
501,16.0,2.0,16.0,4.0,16.0,10.0,1.0
502,16.0,2.0,16.0,4.0,16.0,10.0,2.0
503,16.0,2.0,16.0,4.0,16.0,10.0,3.0
504,16.0,2.0,16.0,4.0,16.0,10.0,4.0
505,16.0,2.0,16.0,4.0,16.0,20.0,0.0
506,16.0,2.0,16.0,4.0,16.0,20.0,1.0
507,16.0,2.0,16.0,4.0,16.0,20.0,2.0
508,16.0,2.0,16.0,4.0,16.0,20.0,3.0
509,16.0,2.0,16.0,4.0,16.0,20.0,4.0
510,16.0,2.0,16.0,4.0,32.0,1.0,0.0
511,16.0,2.0,16.0,4.0,32.0,1.0,1.0
512,16.0,2.0,16.0,4.0,32.0,1.0,2.0
513,16.0,2.0,16.0,4.0,32.0,1.0,3.0
514,16.0,2.0,16.0,4.0,32.0,1.0,4.0
515,16.0,2.0,16.0,4.0,32.0,10.0,0.0
516,16.0,2.0,16.0,4.0,32.0,10.0,1.0
517,16.0,2.0,16.0,4.0,32.0,10.0,2.0
518,16.0,2.0,16.0,4.0,32.0,10.0,3.0
519,16.0,2.0,16.0,4.0,32.0,10.0,4.0
520,16.0,2.0,16.0,4.0,32.0,20.0,0.0
521,16.0,2.0,16.0,4.0,32.0,20.0,1.0
522,16.0,2.0,16.0,4.0,32.0,20.0,2.0
523,16.0,2.0,16.0,4.0,32.0,20.0,3.0
524,16.0,2.0,16.0,4.0,32.0,20.0,4.0
525,16.0,2.0,16.0,4.0,64.0,1.0,0.0
526,16.0,2.0,16.0,4.0,64.0,1.0,1.0
527,16.0,2.0,16.0,4.0,64.0,1.0,2.0
528,16.0,2.0,16.0,4.0,64.0,1.0,3.0
529,16.0,2.0,16.0,4.0,64.0,1.0,4.0
530,16.0,2.0,16.0,4.0,64.0,10.0,0.0
531,16.0,2.0,16.0,4.0,64.0,10.0,1.0
532,16.0,2.0,16.0,4.0,64.0,10.0,2.0
533,16.0,2.0,16.0,4.0,64.0,10.0,3.0
534,16.0,2.0,16.0,4.0,64.0,10.0,4.0
535,16.0,2.0,16.0,4.0,64.0,20.0,0.0
536,16.0,2.0,16.0,4.0,64.0,20.0,1.0
537,16.0,2.0,16.0,4.0,64.0,20.0,2.0
538,16.0,2.0,16.0,4.0,64.0,20.0,3.0
539,16.0,2.0,16.0,4.0,64.0,20.0,4.0
540,16.0,2.0,32.0,1.0,16.0,1.0,0.0
541,16.0,2.0,32.0,1.0,16.0,1.0,1.0
542,16.0,2.0,32.0,1.0,16.0,1.0,2.0
543,16.0,2.0,32.0,1.0,16.0,1.0,3.0
544,16.0,2.0,32.0,1.0,16.0,1.0,4.0
545,16.0,2.0,32.0,1.0,16.0,10.0,0.0
546,16.0,2.0,32.0,1.0,16.0,10.0,1.0
547,16.0,2.0,32.0,1.0,16.0,10.0,2.0
548,16.0,2.0,32.0,1.0,16.0,10.0,3.0
549,16.0,2.0,32.0,1.0,16.0,10.0,4.0
550,16.0,2.0,32.0,1.0,16.0,20.0,0.0
551,16.0,2.0,32.0,1.0,16.0,20.0,1.0
552,16.0,2.0,32.0,1.0,16.0,20.0,2.0
553,16.0,2.0,32.0,1.0,16.0,20.0,3.0
554,16.0,2.0,32.0,1.0,16.0,20.0,4.0
555,16.0,2.0,32.0,1.0,32.0,1.0,0.0
556,16.0,2.0,32.0,1.0,32.0,1.0,1.0
557,16.0,2.0,32.0,1.0,32.0,1.0,2.0
558,16.0,2.0,32.0,1.0,32.0,1.0,3.0
559,16.0,2.0,32.0,1.0,32.0,1.0,4.0
560,16.0,2.0,32.0,1.0,32.0,10.0,0.0
561,16.0,2.0,32.0,1.0,32.0,10.0,1.0
562,16.0,2.0,32.0,1.0,32.0,10.0,2.0
563,16.0,2.0,32.0,1.0,32.0,10.0,3.0
564,16.0,2.0,32.0,1.0,32.0,10.0,4.0
565,16.0,2.0,32.0,1.0,32.0,20.0,0.0
566,16.0,2.0,32.0,1.0,32.0,20.0,1.0
567,16.0,2.0,32.0,1.0,32.0,20.0,2.0
568,16.0,2.0,32.0,1.0,32.0,20.0,3.0
569,16.0,2.0,32.0,1.0,32.0,20.0,4.0
570,16.0,2.0,32.0,1.0,64.0,1.0,0.0
571,16.0,2.0,32.0,1.0,64.0,1.0,1.0
572,16.0,2.0,32.0,1.0,64.0,1.0,2.0
573,16.0,2.0,32.0,1.0,64.0,1.0,3.0
574,16.0,2.0,32.0,1.0,64.0,1.0,4.0
575,16.0,2.0,32.0,1.0,64.0,10.0,0.0
576,16.0,2.0,32.0,1.0,64.0,10.0,1.0
577,16.0,2.0,32.0,1.0,64.0,10.0,2.0
578,16.0,2.0,32.0,1.0,64.0,10.0,3.0
579,16.0,2.0,32.0,1.0,64.0,10.0,4.0
580,16.0,2.0,32.0,1.0,64.0,20.0,0.0
581,16.0,2.0,32.0,1.0,64.0,20.0,1.0
582,16.0,2.0,32.0,1.0,64.0,20.0,2.0
583,16.0,2.0,32.0,1.0,64.0,20.0,3.0
584,16.0,2.0,32.0,1.0,64.0,20.0,4.0
585,16.0,2.0,32.0,2.0,16.0,1.0,0.0
586,16.0,2.0,32.0,2.0,16.0,1.0,1.0
587,16.0,2.0,32.0,2.0,16.0,1.0,2.0
588,16.0,2.0,32.0,2.0,16.0,1.0,3.0
589,16.0,2.0,32.0,2.0,16.0,1.0,4.0
590,16.0,2.0,32.0,2.0,16.0,10.0,0.0
591,16.0,2.0,32.0,2.0,16.0,10.0,1.0
592,16.0,2.0,32.0,2.0,16.0,10.0,2.0
593,16.0,2.0,32.0,2.0,16.0,10.0,3.0
594,16.0,2.0,32.0,2.0,16.0,10.0,4.0
595,16.0,2.0,32.0,2.0,16.0,20.0,0.0
596,16.0,2.0,32.0,2.0,16.0,20.0,1.0
597,16.0,2.0,32.0,2.0,16.0,20.0,2.0
598,16.0,2.0,32.0,2.0,16.0,20.0,3.0
599,16.0,2.0,32.0,2.0,16.0,20.0,4.0
600,16.0,2.0,32.0,2.0,32.0,1.0,0.0
601,16.0,2.0,32.0,2.0,32.0,1.0,1.0
602,16.0,2.0,32.0,2.0,32.0,1.0,2.0
603,16.0,2.0,32.0,2.0,32.0,1.0,3.0
604,16.0,2.0,32.0,2.0,32.0,1.0,4.0
605,16.0,2.0,32.0,2.0,32.0,10.0,0.0
606,16.0,2.0,32.0,2.0,32.0,10.0,1.0
607,16.0,2.0,32.0,2.0,32.0,10.0,2.0
608,16.0,2.0,32.0,2.0,32.0,10.0,3.0
609,16.0,2.0,32.0,2.0,32.0,10.0,4.0
610,16.0,2.0,32.0,2.0,32.0,20.0,0.0
611,16.0,2.0,32.0,2.0,32.0,20.0,1.0
612,16.0,2.0,32.0,2.0,32.0,20.0,2.0
613,16.0,2.0,32.0,2.0,32.0,20.0,3.0
614,16.0,2.0,32.0,2.0,32.0,20.0,4.0
615,16.0,2.0,32.0,2.0,64.0,1.0,0.0
616,16.0,2.0,32.0,2.0,64.0,1.0,1.0
617,16.0,2.0,32.0,2.0,64.0,1.0,2.0
618,16.0,2.0,32.0,2.0,64.0,1.0,3.0
619,16.0,2.0,32.0,2.0,64.0,1.0,4.0
620,16.0,2.0,32.0,2.0,64.0,10.0,0.0
621,16.0,2.0,32.0,2.0,64.0,10.0,1.0
622,16.0,2.0,32.0,2.0,64.0,10.0,2.0
623,16.0,2.0,32.0,2.0,64.0,10.0,3.0
624,16.0,2.0,32.0,2.0,64.0,10.0,4.0
625,16.0,2.0,32.0,2.0,64.0,20.0,0.0
626,16.0,2.0,32.0,2.0,64.0,20.0,1.0
627,16.0,2.0,32.0,2.0,64.0,20.0,2.0
628,16.0,2.0,32.0,2.0,64.0,20.0,3.0
629,16.0,2.0,32.0,2.0,64.0,20.0,4.0
630,16.0,2.0,32.0,4.0,16.0,1.0,0.0
631,16.0,2.0,32.0,4.0,16.0,1.0,1.0
632,16.0,2.0,32.0,4.0,16.0,1.0,2.0
633,16.0,2.0,32.0,4.0,16.0,1.0,3.0
634,16.0,2.0,32.0,4.0,16.0,1.0,4.0
635,16.0,2.0,32.0,4.0,16.0,10.0,0.0
636,16.0,2.0,32.0,4.0,16.0,10.0,1.0
637,16.0,2.0,32.0,4.0,16.0,10.0,2.0
638,16.0,2.0,32.0,4.0,16.0,10.0,3.0
639,16.0,2.0,32.0,4.0,16.0,10.0,4.0
640,16.0,2.0,32.0,4.0,16.0,20.0,0.0
641,16.0,2.0,32.0,4.0,16.0,20.0,1.0
642,16.0,2.0,32.0,4.0,16.0,20.0,2.0
643,16.0,2.0,32.0,4.0,16.0,20.0,3.0
644,16.0,2.0,32.0,4.0,16.0,20.0,4.0
645,16.0,2.0,32.0,4.0,32.0,1.0,0.0
646,16.0,2.0,32.0,4.0,32.0,1.0,1.0
647,16.0,2.0,32.0,4.0,32.0,1.0,2.0
648,16.0,2.0,32.0,4.0,32.0,1.0,3.0
649,16.0,2.0,32.0,4.0,32.0,1.0,4.0
650,16.0,2.0,32.0,4.0,32.0,10.0,0.0
651,16.0,2.0,32.0,4.0,32.0,10.0,1.0
652,16.0,2.0,32.0,4.0,32.0,10.0,2.0
653,16.0,2.0,32.0,4.0,32.0,10.0,3.0
654,16.0,2.0,32.0,4.0,32.0,10.0,4.0
655,16.0,2.0,32.0,4.0,32.0,20.0,0.0
656,16.0,2.0,32.0,4.0,32.0,20.0,1.0
657,16.0,2.0,32.0,4.0,32.0,20.0,2.0
658,16.0,2.0,32.0,4.0,32.0,20.0,3.0
659,16.0,2.0,32.0,4.0,32.0,20.0,4.0
660,16.0,2.0,32.0,4.0,64.0,1.0,0.0
661,16.0,2.0,32.0,4.0,64.0,1.0,1.0
662,16.0,2.0,32.0,4.0,64.0,1.0,2.0
663,16.0,2.0,32.0,4.0,64.0,1.0,3.0
664,16.0,2.0,32.0,4.0,64.0,1.0,4.0
665,16.0,2.0,32.0,4.0,64.0,10.0,0.0
666,16.0,2.0,32.0,4.0,64.0,10.0,1.0
667,16.0,2.0,32.0,4.0,64.0,10.0,2.0
668,16.0,2.0,32.0,4.0,64.0,10.0,3.0
669,16.0,2.0,32.0,4.0,64.0,10.0,4.0
670,16.0,2.0,32.0,4.0,64.0,20.0,0.0
671,16.0,2.0,32.0,4.0,64.0,20.0,1.0
672,16.0,2.0,32.0,4.0,64.0,20.0,2.0
673,16.0,2.0,32.0,4.0,64.0,20.0,3.0
674,16.0,2.0,32.0,4.0,64.0,20.0,4.0
675,16.0,2.0,64.0,1.0,16.0,1.0,0.0
676,16.0,2.0,64.0,1.0,16.0,1.0,1.0
677,16.0,2.0,64.0,1.0,16.0,1.0,2.0
678,16.0,2.0,64.0,1.0,16.0,1.0,3.0
679,16.0,2.0,64.0,1.0,16.0,1.0,4.0
680,16.0,2.0,64.0,1.0,16.0,10.0,0.0
681,16.0,2.0,64.0,1.0,16.0,10.0,1.0
682,16.0,2.0,64.0,1.0,16.0,10.0,2.0
683,16.0,2.0,64.0,1.0,16.0,10.0,3.0
684,16.0,2.0,64.0,1.0,16.0,10.0,4.0
685,16.0,2.0,64.0,1.0,16.0,20.0,0.0
686,16.0,2.0,64.0,1.0,16.0,20.0,1.0
687,16.0,2.0,64.0,1.0,16.0,20.0,2.0
688,16.0,2.0,64.0,1.0,16.0,20.0,3.0
689,16.0,2.0,64.0,1.0,16.0,20.0,4.0
690,16.0,2.0,64.0,1.0,32.0,1.0,0.0
691,16.0,2.0,64.0,1.0,32.0,1.0,1.0
692,16.0,2.0,64.0,1.0,32.0,1.0,2.0
693,16.0,2.0,64.0,1.0,32.0,1.0,3.0
694,16.0,2.0,64.0,1.0,32.0,1.0,4.0
695,16.0,2.0,64.0,1.0,32.0,10.0,0.0
696,16.0,2.0,64.0,1.0,32.0,10.0,1.0
697,16.0,2.0,64.0,1.0,32.0,10.0,2.0
698,16.0,2.0,64.0,1.0,32.0,10.0,3.0
699,16.0,2.0,64.0,1.0,32.0,10.0,4.0
700,16.0,2.0,64.0,1.0,32.0,20.0,0.0
701,16.0,2.0,64.0,1.0,32.0,20.0,1.0
702,16.0,2.0,64.0,1.0,32.0,20.0,2.0
703,16.0,2.0,64.0,1.0,32.0,20.0,3.0
704,16.0,2.0,64.0,1.0,32.0,20.0,4.0
705,16.0,2.0,64.0,1.0,64.0,1.0,0.0
706,16.0,2.0,64.0,1.0,64.0,1.0,1.0
707,16.0,2.0,64.0,1.0,64.0,1.0,2.0
708,16.0,2.0,64.0,1.0,64.0,1.0,3.0
709,16.0,2.0,64.0,1.0,64.0,1.0,4.0
710,16.0,2.0,64.0,1.0,64.0,10.0,0.0
711,16.0,2.0,64.0,1.0,64.0,10.0,1.0
712,16.0,2.0,64.0,1.0,64.0,10.0,2.0
713,16.0,2.0,64.0,1.0,64.0,10.0,3.0
714,16.0,2.0,64.0,1.0,64.0,10.0,4.0
715,16.0,2.0,64.0,1.0,64.0,20.0,0.0
716,16.0,2.0,64.0,1.0,64.0,20.0,1.0
717,16.0,2.0,64.0,1.0,64.0,20.0,2.0
718,16.0,2.0,64.0,1.0,64.0,20.0,3.0
719,16.0,2.0,64.0,1.0,64.0,20.0,4.0
720,16.0,2.0,64.0,2.0,16.0,1.0,0.0
721,16.0,2.0,64.0,2.0,16.0,1.0,1.0
722,16.0,2.0,64.0,2.0,16.0,1.0,2.0
723,16.0,2.0,64.0,2.0,16.0,1.0,3.0
724,16.0,2.0,64.0,2.0,16.0,1.0,4.0
725,16.0,2.0,64.0,2.0,16.0,10.0,0.0
726,16.0,2.0,64.0,2.0,16.0,10.0,1.0
727,16.0,2.0,64.0,2.0,16.0,10.0,2.0
728,16.0,2.0,64.0,2.0,16.0,10.0,3.0
729,16.0,2.0,64.0,2.0,16.0,10.0,4.0
730,16.0,2.0,64.0,2.0,16.0,20.0,0.0
731,16.0,2.0,64.0,2.0,16.0,20.0,1.0
732,16.0,2.0,64.0,2.0,16.0,20.0,2.0
733,16.0,2.0,64.0,2.0,16.0,20.0,3.0
734,16.0,2.0,64.0,2.0,16.0,20.0,4.0
735,16.0,2.0,64.0,2.0,32.0,1.0,0.0
736,16.0,2.0,64.0,2.0,32.0,1.0,1.0
737,16.0,2.0,64.0,2.0,32.0,1.0,2.0
738,16.0,2.0,64.0,2.0,32.0,1.0,3.0
739,16.0,2.0,64.0,2.0,32.0,1.0,4.0
740,16.0,2.0,64.0,2.0,32.0,10.0,0.0
741,16.0,2.0,64.0,2.0,32.0,10.0,1.0
742,16.0,2.0,64.0,2.0,32.0,10.0,2.0
743,16.0,2.0,64.0,2.0,32.0,10.0,3.0
744,16.0,2.0,64.0,2.0,32.0,10.0,4.0
745,16.0,2.0,64.0,2.0,32.0,20.0,0.0
746,16.0,2.0,64.0,2.0,32.0,20.0,1.0
747,16.0,2.0,64.0,2.0,32.0,20.0,2.0
748,16.0,2.0,64.0,2.0,32.0,20.0,3.0
749,16.0,2.0,64.0,2.0,32.0,20.0,4.0
750,16.0,2.0,64.0,2.0,64.0,1.0,0.0
751,16.0,2.0,64.0,2.0,64.0,1.0,1.0
752,16.0,2.0,64.0,2.0,64.0,1.0,2.0
753,16.0,2.0,64.0,2.0,64.0,1.0,3.0
754,16.0,2.0,64.0,2.0,64.0,1.0,4.0
755,16.0,2.0,64.0,2.0,64.0,10.0,0.0
756,16.0,2.0,64.0,2.0,64.0,10.0,1.0
757,16.0,2.0,64.0,2.0,64.0,10.0,2.0
758,16.0,2.0,64.0,2.0,64.0,10.0,3.0
759,16.0,2.0,64.0,2.0,64.0,10.0,4.0
760,16.0,2.0,64.0,2.0,64.0,20.0,0.0
761,16.0,2.0,64.0,2.0,64.0,20.0,1.0
762,16.0,2.0,64.0,2.0,64.0,20.0,2.0
763,16.0,2.0,64.0,2.0,64.0,20.0,3.0
764,16.0,2.0,64.0,2.0,64.0,20.0,4.0
765,16.0,2.0,64.0,4.0,16.0,1.0,0.0
766,16.0,2.0,64.0,4.0,16.0,1.0,1.0
767,16.0,2.0,64.0,4.0,16.0,1.0,2.0
768,16.0,2.0,64.0,4.0,16.0,1.0,3.0
769,16.0,2.0,64.0,4.0,16.0,1.0,4.0
770,16.0,2.0,64.0,4.0,16.0,10.0,0.0
771,16.0,2.0,64.0,4.0,16.0,10.0,1.0
772,16.0,2.0,64.0,4.0,16.0,10.0,2.0
773,16.0,2.0,64.0,4.0,16.0,10.0,3.0
774,16.0,2.0,64.0,4.0,16.0,10.0,4.0
775,16.0,2.0,64.0,4.0,16.0,20.0,0.0
776,16.0,2.0,64.0,4.0,16.0,20.0,1.0
777,16.0,2.0,64.0,4.0,16.0,20.0,2.0
778,16.0,2.0,64.0,4.0,16.0,20.0,3.0
779,16.0,2.0,64.0,4.0,16.0,20.0,4.0
780,16.0,2.0,64.0,4.0,32.0,1.0,0.0
781,16.0,2.0,64.0,4.0,32.0,1.0,1.0
782,16.0,2.0,64.0,4.0,32.0,1.0,2.0
783,16.0,2.0,64.0,4.0,32.0,1.0,3.0
784,16.0,2.0,64.0,4.0,32.0,1.0,4.0
785,16.0,2.0,64.0,4.0,32.0,10.0,0.0
786,16.0,2.0,64.0,4.0,32.0,10.0,1.0
787,16.0,2.0,64.0,4.0,32.0,10.0,2.0
788,16.0,2.0,64.0,4.0,32.0,10.0,3.0
789,16.0,2.0,64.0,4.0,32.0,10.0,4.0
790,16.0,2.0,64.0,4.0,32.0,20.0,0.0
791,16.0,2.0,64.0,4.0,32.0,20.0,1.0
792,16.0,2.0,64.0,4.0,32.0,20.0,2.0
793,16.0,2.0,64.0,4.0,32.0,20.0,3.0
794,16.0,2.0,64.0,4.0,32.0,20.0,4.0
795,16.0,2.0,64.0,4.0,64.0,1.0,0.0
796,16.0,2.0,64.0,4.0,64.0,1.0,1.0
797,16.0,2.0,64.0,4.0,64.0,1.0,2.0
798,16.0,2.0,64.0,4.0,64.0,1.0,3.0
799,16.0,2.0,64.0,4.0,64.0,1.0,4.0
800,16.0,2.0,64.0,4.0,64.0,10.0,0.0
801,16.0,2.0,64.0,4.0,64.0,10.0,1.0
802,16.0,2.0,64.0,4.0,64.0,10.0,2.0
803,16.0,2.0,64.0,4.0,64.0,10.0,3.0
804,16.0,2.0,64.0,4.0,64.0,10.0,4.0
805,16.0,2.0,64.0,4.0,64.0,20.0,0.0
806,16.0,2.0,64.0,4.0,64.0,20.0,1.0
807,16.0,2.0,64.0,4.0,64.0,20.0,2.0
808,16.0,2.0,64.0,4.0,64.0,20.0,3.0
809,16.0,2.0,64.0,4.0,64.0,20.0,4.0
810,16.0,4.0,16.0,1.0,16.0,1.0,0.0
811,16.0,4.0,16.0,1.0,16.0,1.0,1.0
812,16.0,4.0,16.0,1.0,16.0,1.0,2.0
813,16.0,4.0,16.0,1.0,16.0,1.0,3.0
814,16.0,4.0,16.0,1.0,16.0,1.0,4.0
815,16.0,4.0,16.0,1.0,16.0,10.0,0.0
816,16.0,4.0,16.0,1.0,16.0,10.0,1.0
817,16.0,4.0,16.0,1.0,16.0,10.0,2.0
818,16.0,4.0,16.0,1.0,16.0,10.0,3.0
819,16.0,4.0,16.0,1.0,16.0,10.0,4.0
820,16.0,4.0,16.0,1.0,16.0,20.0,0.0
821,16.0,4.0,16.0,1.0,16.0,20.0,1.0
822,16.0,4.0,16.0,1.0,16.0,20.0,2.0
823,16.0,4.0,16.0,1.0,16.0,20.0,3.0
824,16.0,4.0,16.0,1.0,16.0,20.0,4.0
825,16.0,4.0,16.0,1.0,32.0,1.0,0.0
826,16.0,4.0,16.0,1.0,32.0,1.0,1.0
827,16.0,4.0,16.0,1.0,32.0,1.0,2.0
828,16.0,4.0,16.0,1.0,32.0,1.0,3.0
829,16.0,4.0,16.0,1.0,32.0,1.0,4.0
830,16.0,4.0,16.0,1.0,32.0,10.0,0.0
831,16.0,4.0,16.0,1.0,32.0,10.0,1.0
832,16.0,4.0,16.0,1.0,32.0,10.0,2.0
833,16.0,4.0,16.0,1.0,32.0,10.0,3.0
834,16.0,4.0,16.0,1.0,32.0,10.0,4.0
835,16.0,4.0,16.0,1.0,32.0,20.0,0.0
836,16.0,4.0,16.0,1.0,32.0,20.0,1.0
837,16.0,4.0,16.0,1.0,32.0,20.0,2.0
838,16.0,4.0,16.0,1.0,32.0,20.0,3.0
839,16.0,4.0,16.0,1.0,32.0,20.0,4.0
840,16.0,4.0,16.0,1.0,64.0,1.0,0.0
841,16.0,4.0,16.0,1.0,64.0,1.0,1.0
842,16.0,4.0,16.0,1.0,64.0,1.0,2.0
843,16.0,4.0,16.0,1.0,64.0,1.0,3.0
844,16.0,4.0,16.0,1.0,64.0,1.0,4.0
845,16.0,4.0,16.0,1.0,64.0,10.0,0.0
846,16.0,4.0,16.0,1.0,64.0,10.0,1.0
847,16.0,4.0,16.0,1.0,64.0,10.0,2.0
848,16.0,4.0,16.0,1.0,64.0,10.0,3.0
849,16.0,4.0,16.0,1.0,64.0,10.0,4.0
850,16.0,4.0,16.0,1.0,64.0,20.0,0.0
851,16.0,4.0,16.0,1.0,64.0,20.0,1.0
852,16.0,4.0,16.0,1.0,64.0,20.0,2.0
853,16.0,4.0,16.0,1.0,64.0,20.0,3.0
854,16.0,4.0,16.0,1.0,64.0,20.0,4.0
855,16.0,4.0,16.0,2.0,16.0,1.0,0.0
856,16.0,4.0,16.0,2.0,16.0,1.0,1.0
857,16.0,4.0,16.0,2.0,16.0,1.0,2.0
858,16.0,4.0,16.0,2.0,16.0,1.0,3.0
859,16.0,4.0,16.0,2.0,16.0,1.0,4.0
860,16.0,4.0,16.0,2.0,16.0,10.0,0.0
861,16.0,4.0,16.0,2.0,16.0,10.0,1.0
862,16.0,4.0,16.0,2.0,16.0,10.0,2.0
863,16.0,4.0,16.0,2.0,16.0,10.0,3.0
864,16.0,4.0,16.0,2.0,16.0,10.0,4.0
865,16.0,4.0,16.0,2.0,16.0,20.0,0.0
866,16.0,4.0,16.0,2.0,16.0,20.0,1.0
867,16.0,4.0,16.0,2.0,16.0,20.0,2.0
868,16.0,4.0,16.0,2.0,16.0,20.0,3.0
869,16.0,4.0,16.0,2.0,16.0,20.0,4.0
870,16.0,4.0,16.0,2.0,32.0,1.0,0.0
871,16.0,4.0,16.0,2.0,32.0,1.0,1.0
872,16.0,4.0,16.0,2.0,32.0,1.0,2.0
873,16.0,4.0,16.0,2.0,32.0,1.0,3.0
874,16.0,4.0,16.0,2.0,32.0,1.0,4.0
875,16.0,4.0,16.0,2.0,32.0,10.0,0.0
876,16.0,4.0,16.0,2.0,32.0,10.0,1.0
877,16.0,4.0,16.0,2.0,32.0,10.0,2.0
878,16.0,4.0,16.0,2.0,32.0,10.0,3.0
879,16.0,4.0,16.0,2.0,32.0,10.0,4.0
880,16.0,4.0,16.0,2.0,32.0,20.0,0.0
881,16.0,4.0,16.0,2.0,32.0,20.0,1.0
882,16.0,4.0,16.0,2.0,32.0,20.0,2.0
883,16.0,4.0,16.0,2.0,32.0,20.0,3.0
884,16.0,4.0,16.0,2.0,32.0,20.0,4.0
885,16.0,4.0,16.0,2.0,64.0,1.0,0.0
886,16.0,4.0,16.0,2.0,64.0,1.0,1.0
887,16.0,4.0,16.0,2.0,64.0,1.0,2.0
888,16.0,4.0,16.0,2.0,64.0,1.0,3.0
889,16.0,4.0,16.0,2.0,64.0,1.0,4.0
890,16.0,4.0,16.0,2.0,64.0,10.0,0.0
891,16.0,4.0,16.0,2.0,64.0,10.0,1.0
892,16.0,4.0,16.0,2.0,64.0,10.0,2.0
893,16.0,4.0,16.0,2.0,64.0,10.0,3.0
894,16.0,4.0,16.0,2.0,64.0,10.0,4.0
895,16.0,4.0,16.0,2.0,64.0,20.0,0.0
896,16.0,4.0,16.0,2.0,64.0,20.0,1.0
897,16.0,4.0,16.0,2.0,64.0,20.0,2.0
898,16.0,4.0,16.0,2.0,64.0,20.0,3.0
899,16.0,4.0,16.0,2.0,64.0,20.0,4.0
900,16.0,4.0,16.0,4.0,16.0,1.0,0.0
901,16.0,4.0,16.0,4.0,16.0,1.0,1.0
902,16.0,4.0,16.0,4.0,16.0,1.0,2.0
903,16.0,4.0,16.0,4.0,16.0,1.0,3.0
904,16.0,4.0,16.0,4.0,16.0,1.0,4.0
905,16.0,4.0,16.0,4.0,16.0,10.0,0.0
906,16.0,4.0,16.0,4.0,16.0,10.0,1.0
907,16.0,4.0,16.0,4.0,16.0,10.0,2.0
908,16.0,4.0,16.0,4.0,16.0,10.0,3.0
909,16.0,4.0,16.0,4.0,16.0,10.0,4.0
910,16.0,4.0,16.0,4.0,16.0,20.0,0.0
911,16.0,4.0,16.0,4.0,16.0,20.0,1.0
912,16.0,4.0,16.0,4.0,16.0,20.0,2.0
913,16.0,4.0,16.0,4.0,16.0,20.0,3.0
914,16.0,4.0,16.0,4.0,16.0,20.0,4.0
915,16.0,4.0,16.0,4.0,32.0,1.0,0.0
916,16.0,4.0,16.0,4.0,32.0,1.0,1.0
917,16.0,4.0,16.0,4.0,32.0,1.0,2.0
918,16.0,4.0,16.0,4.0,32.0,1.0,3.0
919,16.0,4.0,16.0,4.0,32.0,1.0,4.0
920,16.0,4.0,16.0,4.0,32.0,10.0,0.0
921,16.0,4.0,16.0,4.0,32.0,10.0,1.0
922,16.0,4.0,16.0,4.0,32.0,10.0,2.0
923,16.0,4.0,16.0,4.0,32.0,10.0,3.0
924,16.0,4.0,16.0,4.0,32.0,10.0,4.0
925,16.0,4.0,16.0,4.0,32.0,20.0,0.0
926,16.0,4.0,16.0,4.0,32.0,20.0,1.0
927,16.0,4.0,16.0,4.0,32.0,20.0,2.0
928,16.0,4.0,16.0,4.0,32.0,20.0,3.0
929,16.0,4.0,16.0,4.0,32.0,20.0,4.0
